Station ID,Group,Sample Date (mm/dd/yyyy),Sample Time (hh:mm),Establishment Date (mm/dd/yyyy),Establishment Time (hh:mm),Time Zone,Direction (Collar Number),Direction (Compass Degrees),Pin Number,Observed Pin Height (mm),Verified Pin Height (mm),SETID,Organization,Personnel,Observation Comments,Verification Comments,Site Conditions
CRMS0638-E01,,3/20/2024,12:11,4/9/2008,9:26,CST,5,290,4,421,421,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 185 mm; Site is flooded; Water depth is 11 cm; Vegetation is healthy; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail"
CRMS0638-E01,,3/20/2024,12:11,4/9/2008,9:26,CST,5,290,5,410,410,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 185 mm; Site is flooded; Water depth is 11 cm; Vegetation is healthy; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail"
CRMS0638-E01,,3/20/2024,12:11,4/9/2008,9:26,CST,5,290,6,410,410,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 185 mm; Site is flooded; Water depth is 11 cm; Vegetation is healthy; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail"
CRMS0638-E01,,3/20/2024,12:11,4/9/2008,9:26,CST,5,290,7,398,398,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 185 mm; Site is flooded; Water depth is 11 cm; Vegetation is healthy; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail"
CRMS0638-E01,,3/20/2024,12:11,4/9/2008,9:26,CST,5,290,8,385,385,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 185 mm; Site is flooded; Water depth is 11 cm; Vegetation is healthy; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail"
CRMS0638-E01,,3/20/2024,12:11,4/9/2008,9:26,CST,5,290,9,330,330,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,In animal trail,,"Rod to collar = 185 mm; Site is flooded; Water depth is 11 cm; Vegetation is healthy; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail"
CRMS0638-E01,,3/20/2024,12:11,4/9/2008,9:26,CST,7,200,1,487,487,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,On downslope of Spartina patens hummock,,"Rod to collar = 185 mm; Site is flooded; Water depth is 11 cm; Vegetation is healthy; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail"
CRMS0638-E01,,3/20/2024,12:11,4/9/2008,9:26,CST,7,200,2,464,464,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,On downslope of Spartina patens hummock,,"Rod to collar = 185 mm; Site is flooded; Water depth is 11 cm; Vegetation is healthy; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail"
CRMS0638-E01,,3/20/2024,12:11,4/9/2008,9:26,CST,7,200,3,463,463,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,On downslope of Spartina patens hummock,,"Rod to collar = 185 mm; Site is flooded; Water depth is 11 cm; Vegetation is healthy; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail"
CRMS0638-E01,,3/20/2024,12:11,4/9/2008,9:26,CST,7,200,4,439,439,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 185 mm; Site is flooded; Water depth is 11 cm; Vegetation is healthy; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail"
CRMS0638-E01,,3/20/2024,12:11,4/9/2008,9:26,CST,7,200,5,425,425,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 185 mm; Site is flooded; Water depth is 11 cm; Vegetation is healthy; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail"
CRMS0638-E01,,3/20/2024,12:11,4/9/2008,9:26,CST,7,200,6,428,428,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 185 mm; Site is flooded; Water depth is 11 cm; Vegetation is healthy; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail"
CRMS0638-E01,,3/20/2024,12:11,4/9/2008,9:26,CST,7,200,7,431,431,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 185 mm; Site is flooded; Water depth is 11 cm; Vegetation is healthy; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail"
CRMS0638-E01,,3/20/2024,12:11,4/9/2008,9:26,CST,7,200,8,411,411,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 185 mm; Site is flooded; Water depth is 11 cm; Vegetation is healthy; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail"
CRMS0638-E01,,3/20/2024,12:11,4/9/2008,9:26,CST,7,200,9,326,326,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,In animal trail,,"Rod to collar = 185 mm; Site is flooded; Water depth is 11 cm; Vegetation is healthy; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,1,268,1,281,281,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,1,268,2,276,276,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,1,268,3,286,286,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,1,268,4,277,277,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,1,268,5,282,282,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,1,268,6,277,277,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,1,268,7,263,263,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,1,268,8,268,268,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,1,268,9,259,259,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,3,178,1,283,283,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,3,178,2,282,282,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,3,178,3,292,292,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,3,178,4,294,294,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,3,178,5,291,291,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,3,178,6,287,287,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,3,178,7,279,279,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,3,178,8,284,284,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,3,178,9,274,274,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,5,88,1,389,389,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,At top of Spartina patens hummock,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,5,88,2,209,209,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,In a depression next to hummock,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,5,88,3,207,207,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,In a depression next to hummock,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,5,88,4,273,273,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,5,88,5,277,277,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,5,88,6,265,265,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,5,88,7,243,243,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,5,88,8,236,236,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,5,88,9,239,239,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,7,358,1,251,251,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,7,358,2,267,267,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,7,358,3,262,262,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,7,358,4,265,265,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,7,358,5,259,259,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,7,358,6,260,260,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,7,358,7,258,258,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,7,358,8,264,264,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0641-E01,,3/20/2024,10:46,6/1/2006,12:30,CST,7,358,9,269,269,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 180 mm; Site is flooded; Water depth is 7.5 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.2 cm; disturbance is none"
CRMS0644-E01,,3/19/2024,7:58,4/29/2008,9:15,CST,1,254,1,317,317,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 150 mm; Direction 1 unvegetated, water depth in direction 1 is 10.5cm, surface very soft; Direction 5 is vegetated, looks like fresh sediment on surface; Direction 3 has 2 cm water for pins 1-4, 0 cm for pins 5-9; Direction 7 is vegetated but very soft with 10cm water; Site is wet; Water depth is 0 cm; Vegetation is dead; Dominant species is Spartina alterniflora; soil is mineral silty and soft; no thatch; disturbance is none"
CRMS0644-E01,,3/19/2024,7:58,4/29/2008,9:15,CST,1,254,2,311,311,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 150 mm; Direction 1 unvegetated, water depth in direction 1 is 10.5cm, surface very soft; Direction 5 is vegetated, looks like fresh sediment on surface; Direction 3 has 2 cm water for pins 1-4, 0 cm for pins 5-9; Direction 7 is vegetated but very soft with 10cm water; Site is wet; Water depth is 0 cm; Vegetation is dead; Dominant species is Spartina alterniflora; soil is mineral silty and soft; no thatch; disturbance is none"
CRMS0644-E01,,3/19/2024,7:58,4/29/2008,9:15,CST,1,254,3,314,314,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 150 mm; Direction 1 unvegetated, water depth in direction 1 is 10.5cm, surface very soft; Direction 5 is vegetated, looks like fresh sediment on surface; Direction 3 has 2 cm water for pins 1-4, 0 cm for pins 5-9; Direction 7 is vegetated but very soft with 10cm water; Site is wet; Water depth is 0 cm; Vegetation is dead; Dominant species is Spartina alterniflora; soil is mineral silty and soft; no thatch; disturbance is none"
CRMS0644-E01,,3/19/2024,7:58,4/29/2008,9:15,CST,1,254,4,321,321,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 150 mm; Direction 1 unvegetated, water depth in direction 1 is 10.5cm, surface very soft; Direction 5 is vegetated, looks like fresh sediment on surface; Direction 3 has 2 cm water for pins 1-4, 0 cm for pins 5-9; Direction 7 is vegetated but very soft with 10cm water; Site is wet; Water depth is 0 cm; Vegetation is dead; Dominant species is Spartina alterniflora; soil is mineral silty and soft; no thatch; disturbance is none"
CRMS0644-E01,,3/19/2024,7:58,4/29/2008,9:15,CST,1,254,5,299,299,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 150 mm; Direction 1 unvegetated, water depth in direction 1 is 10.5cm, surface very soft; Direction 5 is vegetated, looks like fresh sediment on surface; Direction 3 has 2 cm water for pins 1-4, 0 cm for pins 5-9; Direction 7 is vegetated but very soft with 10cm water; Site is wet; Water depth is 0 cm; Vegetation is dead; Dominant species is Spartina alterniflora; soil is mineral silty and soft; no thatch; disturbance is none"
CRMS0644-E01,,3/19/2024,7:58,4/29/2008,9:15,CST,1,254,6,302,302,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 150 mm; Direction 1 unvegetated, water depth in direction 1 is 10.5cm, surface very soft; Direction 5 is vegetated, looks like fresh sediment on surface; Direction 3 has 2 cm water for pins 1-4, 0 cm for pins 5-9; Direction 7 is vegetated but very soft with 10cm water; Site is wet; Water depth is 0 cm; Vegetation is dead; Dominant species is Spartina alterniflora; soil is mineral silty and soft; no thatch; disturbance is none"
CRMS0644-E01,,3/19/2024,7:58,4/29/2008,9:15,CST,1,254,7,290,290,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 150 mm; Direction 1 unvegetated, water depth in direction 1 is 10.5cm, surface very soft; Direction 5 is vegetated, looks like fresh sediment on surface; Direction 3 has 2 cm water for pins 1-4, 0 cm for pins 5-9; Direction 7 is vegetated but very soft with 10cm water; Site is wet; Water depth is 0 cm; Vegetation is dead; Dominant species is Spartina alterniflora; soil is mineral silty and soft; no thatch; disturbance is none"
CRMS0644-E01,,3/19/2024,7:58,4/29/2008,9:15,CST,1,254,8,293,293,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 150 mm; Direction 1 unvegetated, water depth in direction 1 is 10.5cm, surface very soft; Direction 5 is vegetated, looks like fresh sediment on surface; Direction 3 has 2 cm water for pins 1-4, 0 cm for pins 5-9; Direction 7 is vegetated but very soft with 10cm water; Site is wet; Water depth is 0 cm; Vegetation is dead; Dominant species is Spartina alterniflora; soil is mineral silty and soft; no thatch; disturbance is none"
CRMS0644-E01,,3/19/2024,7:58,4/29/2008,9:15,CST,1,254,9,303,303,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 150 mm; Direction 1 unvegetated, water depth in direction 1 is 10.5cm, surface very soft; Direction 5 is vegetated, looks like fresh sediment on surface; Direction 3 has 2 cm water for pins 1-4, 0 cm for pins 5-9; Direction 7 is vegetated but very soft with 10cm water; Site is wet; Water depth is 0 cm; Vegetation is dead; Dominant species is Spartina alterniflora; soil is mineral silty and soft; no thatch; disturbance is none"
CRMS0644-E01,,3/19/2024,7:58,4/29/2008,9:15,CST,3,164,1,384,384,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 150 mm; Direction 1 unvegetated, water depth in direction 1 is 10.5cm, surface very soft; Direction 5 is vegetated, looks like fresh sediment on surface; Direction 3 has 2 cm water for pins 1-4, 0 cm for pins 5-9; Direction 7 is vegetated but very soft with 10cm water; Site is wet; Water depth is 0 cm; Vegetation is dead; Dominant species is Spartina alterniflora; soil is mineral silty and soft; no thatch; disturbance is none"
CRMS0644-E01,,3/19/2024,7:58,4/29/2008,9:15,CST,3,164,2,381,381,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 150 mm; Direction 1 unvegetated, water depth in direction 1 is 10.5cm, surface very soft; Direction 5 is vegetated, looks like fresh sediment on surface; Direction 3 has 2 cm water for pins 1-4, 0 cm for pins 5-9; Direction 7 is vegetated but very soft with 10cm water; Site is wet; Water depth is 0 cm; Vegetation is dead; Dominant species is Spartina alterniflora; soil is mineral silty and soft; no thatch; disturbance is none"
CRMS0644-E01,,3/19/2024,7:58,4/29/2008,9:15,CST,3,164,3,383,383,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 150 mm; Direction 1 unvegetated, water depth in direction 1 is 10.5cm, surface very soft; Direction 5 is vegetated, looks like fresh sediment on surface; Direction 3 has 2 cm water for pins 1-4, 0 cm for pins 5-9; Direction 7 is vegetated but very soft with 10cm water; Site is wet; Water depth is 0 cm; Vegetation is dead; Dominant species is Spartina alterniflora; soil is mineral silty and soft; no thatch; disturbance is none"
CRMS0644-E01,,3/19/2024,7:58,4/29/2008,9:15,CST,3,164,4,385,385,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 150 mm; Direction 1 unvegetated, water depth in direction 1 is 10.5cm, surface very soft; Direction 5 is vegetated, looks like fresh sediment on surface; Direction 3 has 2 cm water for pins 1-4, 0 cm for pins 5-9; Direction 7 is vegetated but very soft with 10cm water; Site is wet; Water depth is 0 cm; Vegetation is dead; Dominant species is Spartina alterniflora; soil is mineral silty and soft; no thatch; disturbance is none"
CRMS0644-E01,,3/19/2024,7:58,4/29/2008,9:15,CST,3,164,5,413,413,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,On Spartina alterniflora hummock,,"Rod to collar = 150 mm; Direction 1 unvegetated, water depth in direction 1 is 10.5cm, surface very soft; Direction 5 is vegetated, looks like fresh sediment on surface; Direction 3 has 2 cm water for pins 1-4, 0 cm for pins 5-9; Direction 7 is vegetated but very soft with 10cm water; Site is wet; Water depth is 0 cm; Vegetation is dead; Dominant species is Spartina alterniflora; soil is mineral silty and soft; no thatch; disturbance is none"
